id;Gender;Age;Driving_License;Region_Code;Previously_Insured;Vehicle_Age;Vehicle_Damage;Annual_Premium;Policy_Sales_Channel;Vintage
196830;Female;35;1;19.0;0;1-2 Year;Yes;43754;124.0;94
33416;Female;37;1;10.0;1;1-2 Year;No;26536;124.0;251
211722;Female;28;1;28.0;1;< 1 Year;No;28016;151.0;272
68382;Female;32;1;46.0;0;1-2 Year;Yes;21139;154.0;241
1371;Male;31;1;28.0;0;1-2 Year;Yes;38108;154.0;145
113274;Male;51;1;28.0;0;1-2 Year;Yes;48483;26.0;100
109832;Male;74;1;28.0;1;1-2 Year;Yes;62388;26.0;68
87367;Female;52;1;35.0;0;1-2 Year;Yes;29467;26.0;129
274446;Female;23;1;41.0;1;< 1 Year;No;24172;152.0;133
41504;Female;41;1;46.0;0;1-2 Year;Yes;26955;11.0;40
357502;Female;30;1;21.0;0;< 1 Year;Yes;23591;152.0;23
239731;Female;52;1;7.0;0;1-2 Year;Yes;53755;26.0;274
171473;Male;35;1;28.0;0;1-2 Year;Yes;35838;124.0;15
241960;Male;44;1;47.0;1;1-2 Year;No;29951;124.0;254
112205;Male;40;1;28.0;0;1-2 Year;Yes;41456;26.0;92
41791;Male;21;1;28.0;0;< 1 Year;Yes;52158;152.0;232
2215;Female;26;1;28.0;1;< 1 Year;No;30689;152.0;21
478323;Male;26;1;50.0;1;< 1 Year;No;40836;152.0;227
463717;Female;22;1;36.0;1;< 1 Year;No;26076;152.0;84
95195;Male;21;1;25.0;1;< 1 Year;Yes;29903;160.0;220
129543;Male;25;1;49.0;0;< 1 Year;Yes;30272;152.0;253
257349;Female;51;1;28.0;1;1-2 Year;No;46104;26.0;74
39028;Male;60;1;9.0;0;1-2 Year;Yes;40531;26.0;173
439370;Male;22;1;6.0;1;< 1 Year;No;29436;152.0;93
433457;Male;26;1;11.0;1;< 1 Year;No;23556;152.0;257
458276;Female;23;1;41.0;1;< 1 Year;No;26366;152.0;32
127255;Male;51;1;28.0;0;1-2 Year;Yes;38610;26.0;141
420255;Female;24;1;6.0;1;< 1 Year;No;17551;152.0;175
352877;Female;44;1;28.0;0;1-2 Year;Yes;45223;3.0;245
491508;Female;23;1;18.0;1;< 1 Year;No;44531;153.0;109
200319;Male;23;1;41.0;1;< 1 Year;No;23625;152.0;173
306784;Male;23;1;30.0;1;< 1 Year;No;28728;152.0;133
254705;Male;48;1;8.0;0;1-2 Year;Yes;34672;124.0;197
392042;Male;44;1;11.0;0;1-2 Year;Yes;23423;26.0;136
356813;Female;32;1;23.0;1;1-2 Year;No;33195;26.0;293
287792;Male;46;1;33.0;0;1-2 Year;Yes;27572;26.0;287
176105;Male;57;1;17.0;1;1-2 Year;No;37912;124.0;284
189370;Female;65;1;50.0;0;1-2 Year;Yes;36794;8.0;147
463095;Female;48;1;6.0;1;1-2 Year;No;21040;152.0;95
160253;Female;64;1;28.0;1;1-2 Year;No;40591;124.0;294
371825;Female;42;1;28.0;0;1-2 Year;No;29269;124.0;251
505742;Male;26;1;37.0;1;< 1 Year;No;28267;152.0;72
426783;Female;52;1;28.0;0;> 2 Years;Yes;37586;26.0;204
216531;Male;23;1;50.0;1;< 1 Year;No;32597;152.0;19
460816;Male;26;1;50.0;1;< 1 Year;No;34304;152.0;116
253396;Male;46;1;29.0;1;1-2 Year;No;34540;124.0;116
330071;Female;26;1;50.0;1;< 1 Year;No;16445;152.0;136
281378;Male;31;1;28.0;1;< 1 Year;No;44588;152.0;76
41724;Female;28;1;28.0;0;1-2 Year;Yes;54964;26.0;12
166963;Male;61;1;41.0;0;1-2 Year;Yes;22555;26.0;298
207800;Male;55;1;28.0;0;> 2 Years;Yes;61093;124.0;268
94913;Male;28;1;30.0;1;< 1 Year;No;35803;152.0;218
175405;Female;60;1;28.0;0;1-2 Year;Yes;39429;124.0;246
249599;Male;23;1;29.0;1;< 1 Year;No;31437;152.0;13
201552;Male;50;1;28.0;0;1-2 Year;Yes;28248;124.0;196
211329;Male;27;1;3.0;1;< 1 Year;No;33509;152.0;299
11128;Female;33;1;8.0;1;< 1 Year;No;24070;152.0;29
155626;Male;58;1;8.0;0;1-2 Year;Yes;42850;124.0;234
125109;Male;37;1;46.0;0;1-2 Year;Yes;27452;152.0;274
445643;Male;41;1;21.0;0;1-2 Year;Yes;25961;154.0;101
328957;Female;28;1;12.0;0;< 1 Year;Yes;25961;152.0;46
175941;Female;35;1;28.0;1;1-2 Year;Yes;59300;124.0;262
148461;Female;42;1;28.0;0;1-2 Year;Yes;30335;124.0;245
228102;Female;38;1;15.0;1;1-2 Year;No;22942;124.0;79
62698;Male;54;1;21.0;1;1-2 Year;No;36819;124.0;143
421818;Male;58;1;45.0;1;1-2 Year;No;22891;124.0;147
311027;Female;56;1;28.0;0;> 2 Years;Yes;42757;122.0;19
405802;Female;45;1;28.0;0;1-2 Year;Yes;44773;26.0;251
54569;Male;24;1;39.0;1;< 1 Year;No;24110;152.0;78
306883;Female;73;1;28.0;0;1-2 Year;Yes;44272;50.0;276
189595;Female;24;1;11.0;1;< 1 Year;No;55173;152.0;182
134510;Female;37;1;28.0;0;1-2 Year;Yes;70457;26.0;22
503640;Male;26;1;49.0;1;< 1 Year;No;30274;152.0;277
221314;Male;22;1;34.0;0;< 1 Year;Yes;36409;152.0;173
158032;Male;26;1;3.0;0;< 1 Year;Yes;29306;152.0;172
46844;Male;53;1;23.0;0;1-2 Year;Yes;25909;26.0;113
341324;Female;35;1;8.0;1;1-2 Year;Yes;33909;124.0;110
103131;Male;48;1;8.0;0;1-2 Year;Yes;30912;124.0;183
31200;Male;38;1;39.0;0;1-2 Year;Yes;52987;124.0;179
105666;Male;21;1;3.0;0;< 1 Year;Yes;28865;160.0;245
243595;Male;39;1;41.0;0;1-2 Year;Yes;30864;124.0;83
434159;Female;43;1;11.0;0;1-2 Year;Yes;27679;26.0;217
452147;Female;26;1;33.0;1;< 1 Year;No;32247;152.0;87
283083;Male;26;1;35.0;1;< 1 Year;No;20672;152.0;269
185463;Female;20;1;8.0;1;< 1 Year;No;33346;160.0;36
138397;Female;21;1;15.0;0;< 1 Year;No;38869;152.0;63
315034;Female;65;1;28.0;0;1-2 Year;Yes;42139;26.0;171
252802;Female;48;1;28.0;0;> 2 Years;Yes;56928;26.0;175
228904;Male;46;1;3.0;1;1-2 Year;No;29505;26.0;98
186990;Female;22;1;2.0;1;< 1 Year;No;37499;152.0;150
257940;Female;47;1;28.0;1;1-2 Year;No;47828;52.0;56
5919;Female;40;1;36.0;1;1-2 Year;No;35224;152.0;86
19671;Male;43;1;28.0;0;1-2 Year;Yes;26611;47.0;246
110748;Male;54;1;8.0;0;1-2 Year;Yes;51770;26.0;135
228090;Female;24;1;30.0;1;< 1 Year;No;31390;152.0;74
500912;Male;39;1;28.0;0;1-2 Year;Yes;28940;26.0;229
229863;Male;51;1;8.0;0;1-2 Year;Yes;36525;26.0;33
51898;Female;54;1;44.0;1;1-2 Year;No;40677;152.0;260
134658;Male;37;1;28.0;1;1-2 Year;No;43233;152.0;30
422096;Male;23;1;8.0;1;< 1 Year;No;41969;152.0;256
323974;Male;49;1;28.0;0;1-2 Year;Yes;29917;24.0;171
143962;Male;51;1;12.0;0;1-2 Year;Yes;40254;124.0;170
57080;Female;27;1;17.0;1;< 1 Year;No;44866;152.0;191
387351;Female;23;1;6.0;1;< 1 Year;No;43997;152.0;187
111016;Male;51;1;8.0;1;1-2 Year;No;47166;124.0;54
81874;Male;58;1;28.0;1;1-2 Year;Yes;36006;122.0;266
147194;Male;31;1;36.0;0;1-2 Year;Yes;33833;124.0;58
164439;Male;44;1;28.0;1;1-2 Year;No;29411;31.0;63
231997;Female;30;1;41.0;1;< 1 Year;No;21917;152.0;180
247750;Male;25;1;2.0;1;1-2 Year;Yes;30591;124.0;55
34150;Male;25;1;6.0;1;< 1 Year;No;30262;152.0;222
254353;Male;46;1;28.0;0;1-2 Year;Yes;66244;124.0;105
29731;Male;54;1;2.0;1;1-2 Year;No;31320;26.0;148
346871;Female;32;1;8.0;1;< 1 Year;No;22853;152.0;173
195458;Male;53;1;28.0;0;> 2 Years;Yes;50806;26.0;32
373942;Male;39;1;45.0;1;1-2 Year;No;31020;108.0;72
426110;Male;63;1;11.0;1;1-2 Year;No;34178;124.0;279
179160;Female;60;1;46.0;1;1-2 Year;No;32374;31.0;50
424445;Male;56;1;3.0;1;1-2 Year;No;34703;124.0;90
297717;Male;24;1;34.0;0;< 1 Year;Yes;30708;152.0;180
17875;Male;60;1;8.0;0;1-2 Year;Yes;55954;25.0;256
134039;Female;30;1;35.0;1;< 1 Year;No;26613;152.0;257
496132;Male;33;1;28.0;0;< 1 Year;Yes;55998;124.0;265
127110;Female;23;1;14.0;0;< 1 Year;No;26415;152.0;18
322049;Female;39;1;47.0;1;1-2 Year;No;31089;152.0;178
430794;Male;28;1;12.0;1;< 1 Year;No;28627;152.0;15
78909;Female;27;1;33.0;1;< 1 Year;No;30909;152.0;256
195099;Male;50;1;46.0;0;1-2 Year;Yes;37420;124.0;200
164656;Female;23;1;10.0;1;< 1 Year;No;26811;151.0;181
326769;Male;34;1;26.0;0;1-2 Year;No;29814;124.0;212
292994;Female;25;1;47.0;0;< 1 Year;Yes;36632;26.0;129
198147;Male;57;1;46.0;0;1-2 Year;Yes;29300;26.0;282
185627;Female;46;1;28.0;0;1-2 Year;Yes;38082;26.0;158
43273;Male;43;1;28.0;0;1-2 Year;Yes;29571;124.0;238
376369;Female;49;1;28.0;0;1-2 Year;Yes;58263;26.0;220
351980;Female;20;1;49.0;1;< 1 Year;No;27159;160.0;241
230702;Male;30;1;35.0;1;1-2 Year;No;31142;157.0;135
191706;Female;46;1;28.0;0;1-2 Year;Yes;38137;26.0;95
213526;Female;25;1;28.0;0;< 1 Year;Yes;61080;152.0;239
333713;Male;46;1;13.0;1;1-2 Year;No;29981;26.0;198
375721;Female;37;1;28.0;1;1-2 Year;No;25548;124.0;228
315542;Female;21;1;41.0;1;< 1 Year;No;25316;152.0;180
301492;Male;67;1;41.0;0;1-2 Year;No;34509;26.0;249
123130;Male;24;1;10.0;1;< 1 Year;No;47207;152.0;103
444975;Female;25;1;41.0;1;< 1 Year;No;38159;152.0;292
435140;Male;41;1;28.0;0;1-2 Year;Yes;37297;156.0;261
325682;Female;24;1;14.0;1;< 1 Year;No;25497;152.0;198
146325;Male;23;1;28.0;1;< 1 Year;No;27238;152.0;177
236581;Male;24;1;17.0;1;< 1 Year;No;34091;152.0;128
459754;Male;38;1;46.0;0;1-2 Year;Yes;25224;154.0;90
376614;Female;49;1;28.0;0;> 2 Years;Yes;36151;26.0;205
259494;Male;41;1;39.0;1;1-2 Year;No;32375;26.0;251
154370;Female;62;1;33.0;1;1-2 Year;No;22481;154.0;33
82259;Female;24;1;17.0;1;< 1 Year;No;43380;152.0;101
277254;Male;43;1;43.0;0;1-2 Year;Yes;27671;26.0;67
140091;Female;51;1;28.0;1;1-2 Year;No;42878;124.0;242
287215;Male;55;1;8.0;0;1-2 Year;Yes;66970;26.0;223
288237;Female;25;1;15.0;1;< 1 Year;No;34008;152.0;260
429053;Male;38;1;28.0;0;1-2 Year;Yes;38971;31.0;98
125083;Male;25;1;50.0;1;< 1 Year;No;29810;152.0;252
367892;Female;26;1;50.0;1;< 1 Year;No;25998;152.0;173
124269;Female;23;1;37.0;1;< 1 Year;No;34658;152.0;36
249429;Male;25;1;28.0;0;< 1 Year;Yes;30337;152.0;111
140785;Male;29;1;41.0;1;< 1 Year;No;28836;152.0;235
171227;Female;55;1;11.0;1;1-2 Year;No;31340;124.0;50
458273;Male;43;1;17.0;0;1-2 Year;Yes;30949;26.0;41
474049;Female;24;1;28.0;1;< 1 Year;No;38253;152.0;141
237562;Male;23;1;6.0;1;< 1 Year;No;21352;152.0;282
92865;Male;30;1;29.0;0;< 1 Year;Yes;30528;152.0;261
295716;Female;39;1;28.0;1;1-2 Year;No;26177;152.0;292
249724;Female;28;1;19.0;1;< 1 Year;No;39097;152.0;192
187016;Male;37;1;28.0;0;1-2 Year;Yes;36660;26.0;137
151773;Male;49;1;7.0;0;1-2 Year;Yes;34979;26.0;220
149979;Male;27;1;21.0;1;< 1 Year;No;23830;152.0;260
506956;Male;32;1;41.0;0;1-2 Year;Yes;20795;156.0;196
235522;Male;50;1;35.0;0;1-2 Year;Yes;27032;10.0;140
213414;Male;23;1;28.0;1;< 1 Year;No;29086;152.0;85
7656;Female;27;1;9.0;1;< 1 Year;No;25460;152.0;158
303618;Female;58;1;47.0;0;1-2 Year;Yes;29181;124.0;82
410365;Female;41;1;28.0;0;1-2 Year;Yes;33126;13.0;74
38559;Female;23;1;30.0;1;< 1 Year;No;33131;152.0;85
399810;Female;32;1;18.0;1;< 1 Year;No;36725;152.0;146
29493;Female;25;1;50.0;1;< 1 Year;No;41636;152.0;36
213508;Female;22;1;27.0;0;< 1 Year;Yes;27370;152.0;125
408984;Male;52;1;28.0;0;> 2 Years;Yes;50704;26.0;87
15308;Female;40;1;3.0;0;1-2 Year;No;23853;26.0;47
282945;Female;28;1;18.0;1;< 1 Year;No;48483;152.0;89
199213;Male;22;1;8.0;1;< 1 Year;No;55938;152.0;38
269448;Male;58;1;35.0;1;1-2 Year;Yes;29220;61.0;159
343429;Female;42;1;3.0;0;1-2 Year;Yes;34398;124.0;126
66039;Female;34;1;11.0;0;< 1 Year;Yes;19939;124.0;163
136733;Male;20;1;46.0;1;< 1 Year;No;30341;160.0;105
341478;Male;39;1;41.0;0;1-2 Year;Yes;30704;154.0;195
29060;Male;40;1;2.0;1;1-2 Year;Yes;25650;163.0;246
496790;Male;42;1;8.0;0;1-2 Year;Yes;19118;156.0;33
263770;Female;39;1;50.0;0;1-2 Year;Yes;43441;124.0;124
2383;Male;23;1;8.0;1;< 1 Year;No;62734;152.0;100
490648;Female;53;1;10.0;1;1-2 Year;No;31274;26.0;217
325326;Female;70;1;8.0;0;1-2 Year;Yes;38171;124.0;67
291213;Male;39;1;28.0;0;1-2 Year;Yes;41355;56.0;291
282274;Female;61;1;28.0;0;1-2 Year;Yes;27485;26.0;89
318647;Female;23;1;28.0;1;< 1 Year;No;29139;152.0;142
41168;Male;27;1;41.0;1;< 1 Year;No;41936;152.0;218
72863;Female;24;1;46.0;0;< 1 Year;No;38993;152.0;193
127557;Female;24;1;14.0;1;< 1 Year;No;22998;152.0;187
297013;Male;26;1;26.0;1;< 1 Year;No;34864;152.0;222
118231;Female;67;1;28.0;1;1-2 Year;No;41344;13.0;32
156771;Female;26;1;39.0;1;< 1 Year;No;36054;152.0;220
347566;Female;34;1;46.0;1;1-2 Year;No;33608;152.0;191
278853;Male;59;1;41.0;0;1-2 Year;Yes;56233;124.0;218
103805;Male;56;1;28.0;1;1-2 Year;No;38700;124.0;10
357918;Male;47;1;8.0;0;1-2 Year;Yes;31821;124.0;10
120551;Male;49;1;10.0;0;> 2 Years;Yes;33244;26.0;217
325161;Female;32;1;45.0;0;1-2 Year;Yes;24156;26.0;105
180640;Male;20;1;27.0;0;< 1 Year;Yes;28032;160.0;293
99261;Male;24;1;36.0;0;< 1 Year;Yes;35074;152.0;183
138497;Male;41;1;7.0;0;1-2 Year;Yes;38994;138.0;280
325086;Male;54;1;46.0;0;1-2 Year;Yes;37042;11.0;44
442558;Male;22;1;46.0;1;< 1 Year;No;36829;160.0;238
284759;Female;28;1;15.0;0;< 1 Year;No;29716;26.0;186
392876;Male;46;1;28.0;0;1-2 Year;Yes;39506;26.0;211
16798;Female;22;1;17.0;1;< 1 Year;No;51394;160.0;62
187083;Female;40;1;28.0;1;1-2 Year;No;37576;152.0;207
506064;Female;39;1;28.0;0;1-2 Year;Yes;45294;55.0;175
170070;Male;43;1;28.0;0;1-2 Year;Yes;37431;26.0;150
338806;Female;80;1;28.0;0;> 2 Years;Yes;58211;122.0;29
494972;Male;50;1;28.0;0;1-2 Year;Yes;45697;26.0;136
503322;Female;44;1;2.0;0;1-2 Year;Yes;28938;26.0;174
146379;Female;21;1;28.0;1;< 1 Year;No;56835;153.0;129
72725;Female;37;1;28.0;0;1-2 Year;Yes;40917;26.0;226
81262;Female;28;1;11.0;1;< 1 Year;No;37723;152.0;212
176473;Male;80;1;28.0;0;> 2 Years;Yes;52567;26.0;107
152675;Male;21;1;36.0;1;< 1 Year;No;30749;160.0;16
24460;Female;35;1;10.0;0;1-2 Year;Yes;27343;157.0;206
210966;Male;41;1;23.0;1;1-2 Year;No;39445;26.0;185
429288;Male;34;1;35.0;0;1-2 Year;Yes;37539;26.0;11
502805;Male;37;1;28.0;0;> 2 Years;Yes;30836;150.0;25
204110;Male;32;1;46.0;0;< 1 Year;Yes;31610;124.0;178
197380;Male;42;1;29.0;0;1-2 Year;Yes;37325;157.0;36
239409;Male;70;1;50.0;1;1-2 Year;No;27496;26.0;274
125549;Male;33;1;28.0;0;1-2 Year;Yes;28832;124.0;191
326782;Male;42;1;29.0;0;1-2 Year;Yes;56222;156.0;108
225408;Male;21;1;28.0;0;< 1 Year;Yes;30433;160.0;295
352891;Female;31;1;33.0;1;< 1 Year;No;44377;152.0;120
310663;Male;35;1;41.0;0;1-2 Year;Yes;31982;124.0;239
217963;Female;43;1;33.0;0;1-2 Year;Yes;35187;124.0;287
133010;Male;44;1;28.0;1;1-2 Year;No;42887;26.0;177
150212;Female;74;1;28.0;0;1-2 Year;Yes;33433;26.0;30
375088;Female;52;1;24.0;0;> 2 Years;Yes;46854;155.0;54
3424;Male;50;1;7.0;1;1-2 Year;No;42044;124.0;204
352134;Male;24;1;27.0;1;< 1 Year;No;32560;152.0;120
19667;Female;29;1;28.0;1;< 1 Year;No;26337;152.0;253
377028;Female;44;1;46.0;0;1-2 Year;Yes;44005;26.0;125
382037;Male;23;1;50.0;1;< 1 Year;No;37923;152.0;251
25334;Male;65;1;28.0;0;1-2 Year;Yes;69458;26.0;67
468809;Male;25;1;28.0;1;< 1 Year;No;58713;152.0;104
340144;Male;55;1;28.0;0;1-2 Year;Yes;46291;124.0;95
94481;Female;21;1;8.0;0;< 1 Year;Yes;33012;152.0;96
124791;Male;45;1;28.0;0;> 2 Years;Yes;47573;124.0;100
152133;Female;25;1;30.0;0;< 1 Year;Yes;42907;152.0;222
281286;Male;49;1;35.0;0;1-2 Year;Yes;23735;26.0;210
68592;Male;45;1;8.0;0;1-2 Year;Yes;39350;124.0;233
259504;Female;21;1;50.0;1;< 1 Year;No;43995;160.0;289
432195;Male;45;1;8.0;0;1-2 Year;Yes;34582;4.0;144
77550;Male;48;1;28.0;0;1-2 Year;No;42766;122.0;183
486043;Male;23;1;28.0;1;< 1 Year;No;50345;152.0;12
108698;Male;27;1;46.0;1;< 1 Year;No;24426;152.0;231
343141;Male;25;1;14.0;1;< 1 Year;No;28730;151.0;233
238112;Female;47;1;15.0;0;1-2 Year;Yes;29491;26.0;135
52380;Male;40;1;12.0;0;1-2 Year;Yes;32439;154.0;208
240236;Male;41;1;28.0;0;1-2 Year;Yes;53783;26.0;156
207469;Male;20;1;33.0;1;< 1 Year;No;26177;160.0;233
75055;Female;27;1;18.0;1;< 1 Year;No;24935;152.0;95
305340;Male;24;1;46.0;1;< 1 Year;No;37120;152.0;295
91788;Female;21;1;6.0;1;< 1 Year;No;35345;152.0;185
290544;Male;51;1;28.0;0;1-2 Year;Yes;44154;26.0;196
360121;Male;43;1;28.0;0;1-2 Year;Yes;36970;124.0;276
352262;Male;44;1;28.0;0;1-2 Year;Yes;23849;26.0;14
205259;Female;26;1;50.0;0;< 1 Year;No;30293;152.0;73
433239;Male;43;1;28.0;0;1-2 Year;Yes;35919;124.0;161
196414;Male;44;1;28.0;1;1-2 Year;No;46185;55.0;239
191468;Female;32;1;46.0;0;< 1 Year;Yes;31701;152.0;197
489657;Female;41;1;28.0;0;1-2 Year;Yes;44102;124.0;91
460536;Male;28;1;50.0;1;< 1 Year;No;39914;152.0;105
306534;Male;24;1;30.0;1;< 1 Year;No;28156;152.0;128
57993;Male;38;1;8.0;0;1-2 Year;Yes;26606;26.0;212
106431;Male;25;1;46.0;1;< 1 Year;No;40575;152.0;38
364152;Female;33;1;41.0;0;< 1 Year;Yes;22102;26.0;37
275937;Female;36;1;30.0;1;1-2 Year;No;21409;152.0;98
170489;Male;20;1;46.0;1;< 1 Year;No;30263;160.0;60
304433;Male;21;1;8.0;1;< 1 Year;No;67246;160.0;244
185908;Female;37;1;28.0;0;1-2 Year;Yes;32730;122.0;275
49742;Male;21;1;30.0;0;< 1 Year;Yes;32531;152.0;15
221459;Male;39;1;28.0;0;1-2 Year;Yes;31623;124.0;86
142312;Male;58;1;46.0;1;1-2 Year;Yes;36607;26.0;51
179671;Male;52;1;28.0;0;> 2 Years;Yes;61970;26.0;203
291153;Female;48;1;28.0;0;> 2 Years;Yes;24958;155.0;245
480314;Male;52;1;22.0;1;1-2 Year;No;35039;26.0;238
261904;Female;24;1;34.0;0;< 1 Year;Yes;30917;152.0;69
54865;Female;40;1;46.0;1;1-2 Year;No;23801;11.0;290
12338;Male;24;1;36.0;0;< 1 Year;Yes;34557;152.0;269
451412;Male;55;1;28.0;0;> 2 Years;Yes;50153;25.0;50
366202;Male;40;1;46.0;0;1-2 Year;Yes;32813;11.0;101
257651;Male;52;1;28.0;0;1-2 Year;Yes;30339;122.0;273
204879;Male;22;1;37.0;1;< 1 Year;No;27909;160.0;104
132726;Female;22;1;8.0;1;< 1 Year;No;67175;152.0;105
300062;Male;26;1;28.0;1;< 1 Year;No;43294;152.0;218
293339;Female;44;1;28.0;1;1-2 Year;No;40674;26.0;171
256994;Male;57;1;28.0;0;1-2 Year;Yes;46980;26.0;200
104743;Male;22;1;36.0;1;< 1 Year;No;27806;160.0;65
470241;Female;39;1;28.0;1;1-2 Year;No;61697;26.0;277
63648;Female;29;1;28.0;1;< 1 Year;No;33737;152.0;186
8288;Female;52;1;28.0;0;1-2 Year;Yes;32188;26.0;97
417628;Male;48;1;33.0;0;1-2 Year;Yes;27002;124.0;50
147806;Male;57;1;33.0;1;1-2 Year;No;31453;26.0;269
281098;Female;57;1;46.0;1;1-2 Year;No;30250;21.0;125
304297;Male;63;1;28.0;0;1-2 Year;Yes;37578;26.0;122
31754;Male;20;1;16.0;0;< 1 Year;Yes;36727;160.0;292
204235;Male;21;1;21.0;1;< 1 Year;No;28575;152.0;293
190831;Female;43;1;3.0;0;1-2 Year;Yes;21455;152.0;177
95704;Female;28;1;50.0;1;< 1 Year;No;47773;152.0;285
1459;Male;73;1;3.0;0;1-2 Year;Yes;25094;124.0;205
342173;Male;23;1;41.0;1;< 1 Year;No;51850;152.0;99
273331;Male;48;1;28.0;1;1-2 Year;No;26751;124.0;216
191045;Female;21;1;8.0;1;< 1 Year;No;55623;160.0;49
36862;Male;44;1;28.0;1;1-2 Year;No;30106;52.0;254
118412;Male;21;1;46.0;1;< 1 Year;No;25441;160.0;115
348581;Female;31;1;29.0;0;< 1 Year;Yes;29119;124.0;132
425026;Female;51;1;28.0;0;> 2 Years;Yes;72942;26.0;111
447889;Female;40;1;28.0;0;1-2 Year;Yes;44653;26.0;260
74010;Male;21;1;29.0;1;< 1 Year;No;28730;152.0;292
276776;Female;20;1;45.0;1;< 1 Year;No;21584;160.0;230
378667;Male;38;1;28.0;0;1-2 Year;Yes;52076;122.0;289
450185;Female;35;1;28.0;0;1-2 Year;Yes;30398;122.0;146
219050;Female;27;1;28.0;1;< 1 Year;No;27249;152.0;202
286754;Male;22;1;14.0;1;< 1 Year;No;24600;152.0;120
67417;Female;34;1;28.0;0;1-2 Year;Yes;64820;124.0;107
458377;Female;33;1;35.0;1;1-2 Year;No;44088;124.0;23
283108;Male;25;1;30.0;1;< 1 Year;No;26258;152.0;137
261538;Female;22;1;10.0;1;< 1 Year;No;24541;160.0;110
296111;Male;23;1;46.0;0;< 1 Year;No;64950;152.0;264
232176;Female;45;1;28.0;0;1-2 Year;Yes;26630;124.0;17
303207;Male;42;1;28.0;0;1-2 Year;Yes;46328;124.0;16
182387;Female;25;1;29.0;1;< 1 Year;No;36005;152.0;159
189764;Female;42;1;8.0;1;1-2 Year;No;55316;26.0;210
493639;Male;40;1;28.0;0;1-2 Year;Yes;30840;124.0;127
131674;Female;57;1;28.0;1;1-2 Year;No;36305;26.0;185
95428;Female;55;1;28.0;0;1-2 Year;Yes;50417;26.0;66
466037;Female;53;1;11.0;0;1-2 Year;Yes;40885;124.0;24
16613;Male;73;1;28.0;1;1-2 Year;No;34400;122.0;74
220199;Male;32;1;33.0;1;< 1 Year;No;33410;152.0;44
3644;Female;20;1;46.0;1;< 1 Year;No;31030;160.0;183
356297;Female;37;1;49.0;1;1-2 Year;No;44510;152.0;37
221950;Female;20;1;8.0;1;< 1 Year;No;38005;160.0;244
103678;Female;22;1;28.0;1;< 1 Year;No;42108;152.0;24
366692;Female;41;1;28.0;1;1-2 Year;No;43917;122.0;287
218043;Male;21;1;33.0;0;< 1 Year;Yes;37301;152.0;113
457714;Female;25;1;28.0;1;< 1 Year;No;28130;152.0;105
293197;Female;42;1;28.0;1;1-2 Year;No;44012;124.0;142
191855;Female;30;1;11.0;1;< 1 Year;No;34472;152.0;139
145048;Female;23;1;6.0;1;< 1 Year;No;22204;152.0;161
138012;Female;27;1;32.0;1;< 1 Year;No;10004;152.0;193
445038;Male;43;1;3.0;1;1-2 Year;No;45888;124.0;169
155351;Female;47;1;24.0;0;> 2 Years;Yes;18574;124.0;294
328901;Male;46;1;28.0;0;1-2 Year;Yes;34521;26.0;292
115091;Female;24;1;11.0;0;1-2 Year;Yes;36511;154.0;184
189616;Male;30;1;3.0;0;< 1 Year;Yes;31134;152.0;293
265548;Female;27;1;46.0;1;< 1 Year;No;35624;152.0;156
489987;Male;21;1;8.0;1;< 1 Year;No;68266;160.0;104
430541;Male;25;1;46.0;1;< 1 Year;No;36205;152.0;87
386887;Male;23;1;28.0;1;< 1 Year;No;28607;152.0;76
248559;Male;45;1;19.0;1;1-2 Year;No;31372;124.0;150
343621;Male;20;1;15.0;0;< 1 Year;No;34107;160.0;42
263698;Female;60;1;37.0;0;1-2 Year;Yes;27796;152.0;162
99399;Male;33;1;41.0;1;< 1 Year;No;29028;152.0;262
347238;Female;40;1;28.0;0;1-2 Year;Yes;29206;26.0;278
79102;Male;68;1;46.0;0;> 2 Years;Yes;30828;26.0;182
266334;Male;21;1;33.0;0;< 1 Year;Yes;27570;160.0;208
361837;Female;23;1;36.0;1;< 1 Year;No;31166;152.0;196
7890;Male;32;1;28.0;1;1-2 Year;No;37776;24.0;208
339657;Male;41;1;18.0;1;1-2 Year;No;30198;124.0;47
252175;Female;26;1;14.0;1;< 1 Year;No;29411;152.0;254
194824;Female;47;1;28.0;1;1-2 Year;No;44169;26.0;214
501316;Female;28;1;8.0;1;< 1 Year;No;44779;152.0;64
226523;Female;23;1;8.0;1;< 1 Year;No;36351;152.0;212
472469;Male;44;1;28.0;0;1-2 Year;Yes;46198;26.0;256
75378;Female;62;1;28.0;0;1-2 Year;Yes;42731;124.0;290
465728;Female;26;1;21.0;1;< 1 Year;No;19454;152.0;46
289228;Female;24;1;28.0;0;< 1 Year;No;64249;152.0;164
200092;Male;48;1;41.0;1;1-2 Year;Yes;27454;26.0;104
366155;Female;23;1;28.0;1;< 1 Year;No;41220;152.0;79
73319;Female;25;1;33.0;1;< 1 Year;No;41750;152.0;178
139006;Male;23;1;41.0;1;< 1 Year;No;34570;152.0;275
172946;Male;44;1;28.0;1;1-2 Year;No;38160;26.0;244
116369;Female;22;1;8.0;0;< 1 Year;Yes;28094;152.0;186
148232;Male;74;1;28.0;0;1-2 Year;Yes;52590;55.0;165
398482;Male;61;1;39.0;1;1-2 Year;No;31392;127.0;241
48603;Male;55;1;41.0;1;1-2 Year;Yes;37433;155.0;116
